Sample	CSM5FZ4A	CSM5FZ4E	CSM5FZ4G	CSM5FZ4K	CSM5MCTZ	CSM5MCU8	CSM5MCUA	CSM5MCUC	CSM5MCUE	CSM5MCUG	CSM5MCUK	CSM5MCUQ	CSM5MCUS	CSM5MCUW	CSM5MCUY	CSM5MCWM	CSM5MCXB	CSM5MCYI	CSM5MCYM	CSM5MCYO	CSM5MCYQ	CSM5MCYU	CSM67U9H	CSM67U9P	CSM67U9R	CSM67U9T	CSM67UEP	CSM67UET	CSM67UEW	CSM67UF1	CSM6J2H9	CSM79HGD	CSM79HGF	CSM79HGH	CSM79HGJ	CSM79HGL	CSM79HGN	CSM79HGR	CSM79HGV	CSM79HM5	CSM79HM9	CSM79HNG	CSM79HPM	CSM79HPQ	CSM79HQR	CSM79HQT	CSM7CZ2F	CSM7KOMR	CSM7KOMV	CSM7KONS	CSM7KONW	CSM7KONY	CSM7KOQ5	CSM7KOU7	CSM7KOUJ	ESM5GEYU	ESM5GEZ1	ESM5GEZ3	ESM5GEZ4	ESM5GEZ6	ESM5GEZA	ESM5ME9H	ESM5MEA7	ESM5MEA9	ESM5MEAB	ESM5MEBP	ESM5MEC7	ESM5MEEJ	HSM5MD43	HSM5MD44	HSM5MD47	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5Z	HSM5MD6E	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD82	HSM5MD87	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8H	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM6XRQC	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ1T	HSM7CZ2J	HSM7CZ2L	HSM7CZ2X	HSM7J4JT	HSM7J4JV	HSMA33J1	HSMA33P2	MSM5LLFK	MSM5LLFM	MSM5LLFO	MSM5LLFU	MSM5LLHV	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2N6	MSM6J2PQ	MSM79H52	MSM79H8J	MSM79H94	MSM79H9U	MSM79HCN	MSM79HD6	MSM79HD8	MSM79HF1	MSM9VZFJ	MSM9VZJF	MSM9VZMQ	MSM9VZN4	MSM9VZNV	PSM6XBSE	PSM6XBSG	PSM6XBTZ	PSM7J19X	PSM7J1C2
C2082__NODE_6_length_179753_cov_31.8485__23923__resorcinol__ANTISMASH__0_23923	29.0490534732351	0	0	0	0	14.0926265704981	27.6452076832728	22.9737658756898	20.1288965033176	0	0	0	0	0	0	0	0	0	12.6058097686067	0	0	0	0	0	0	36.9507677465913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43697907649897	0	0	0	0	0	0	0	15.6681839703092	12.1995894336135	16.1498454452474	0	2.36007291276196	6.55204454463684	5.7136060437779	0	31.792801484153	19.6105922056041	0.49140510100499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90468321336951	8.02967337945834	6.19337702826192	2.27754138069664	1.08400628406068	0	1.57536180765407	7.098478585141	2.56764795650919	0	36.9718516780129	0	0	0	0	5.13482101762788	3.55523623819855	0	0	0	0	0	0	0	4.95481647522959	0	3.70642032933845	1.35181261441774	4.60171170717698	0	4.77602649131212	0	0	0	0	0	0	5.94217771878036	13.1994808068865	0	0	0	0	0	3.34780020318555	0	0	0	0	0	13.3660701603491	6.05409803033667	0	0	31.6330712701911	2.08307542287931	0	0	0	11.5461202951674	3.2173606604159	0	0	0	15.0765892838516	0	0
C2079__NODE_108_length_42238_cov_7.07581__27433__arylpolyene__ANTISMASH__14805_42238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70179810651862	4.27304567734368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360892517684018	0	5.43097170274932	0	0	0	0	0	0	0	0	0
C2077__NODE_79_length_71139_cov_118.105__40122__arylpolyene__ANTISMASH__0_40122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.4433879622064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2075__NODE_793_length_16630_cov_377.864__16630__other__ANTISMASH__0_16630	0	0	0	0	2.47125678588842	0	0	0	5.27170085914006	0.304070727383609	1.01652493994481	3.42291351356451	0.447789025568161	0	0.272232260189307	0	3.14917278678595	3.15594404273501	1.89704018606951	2.49024818832826	5.97965337430828	0	0	0	0	0	0	9.58042902863335	0.617804779380893	5.7293037571293	433.029658905932	0	0	0	0	0	0	0.520097033417921	0.793055571059625	0	3.87559833386005	0	0	0	0	1.09468720706679	4.94469237320837	10.1986199309371	2.38021330904476	0	0	0	1.13574187551368	1.53792599004309	0	0	2.22099629587424	1.31214443598158	0	4.4377126301428	0	0.372210722360352	0	0	0	0	0	0	615.199787314744	0	0	2.10263097288453	6.07328248850432	6.76264623150249	1.33045263689107	0	0	1.90314520671257	0	0	0	0	0	0	0	0	0	0	2.8765851478332	0	0	0	0	0	0	643.571876558281	0	0	0	0	0	0	596.315059750695	3.94349845026245	0	0	0	0	0	0	0	0	0	0	0	0	613.357093787382	0	0	0	7.41251637677354	0	0	0	0	0	1.71685117033859	0	0.766808439236716	0	0	1.3675741718745	0	688.646778591828	0	0	0	0.564948246745943	0	0	0	0	0	0	0	0	0	0	0	0
C2075__NODE_589_length_21506_cov_37.0536__10894__microcin__ANTISMASH__10612_21506	0	10.5960552182839	34.5787737638927	25.0696342612675	22.5718746181506	0	0	0	0	26.4292731677808	26.8302658737379	12.2755813452599	37.6487984619341	0	4.48410453779856	12.2634840550174	12.8455479237471	5.97782524153377	31.4695751162818	23.5650876673012	17.2350730834172	0	5.42661145403419	0	0	0	9.39317329181011	0	71.1987167947168	22.3026508640027	50.9318577792478	0	18.2400329116138	0	0	0	0	6.18630614761674	12.7417342835282	20.1033110549152	9.41727835089175	7.74774172694689	0	0	58.5237859417088	14.3907988616334	7.60170443449302	13.7113726360242	17.744700076322	0	9.35730639802463	0	37.0395945765475	11.9997460718178	5.2354104929079	0	0	0	20.4762647079983	23.2790017150876	15.4641615931234	0	16.2718515815207	14.4021332282959	57.2280228263234	0	7.40865111430422	35.7718275935596	45.587124084178	8.75832258774164	0	0	32.5007174225932	40.5623407176864	35.7098457045446	28.0407829617678	0	31.0324296445309	42.8575758287324	49.8861708201844	5.42344668186991	31.9130123561694	20.6987113256793	41.9532086998436	61.2723094357277	0	12.8281056337029	22.7809109523131	43.5603060916781	17.40245371697	14.1021115290312	9.55736910574807	13.1561229476418	3.80094038106188	0	45.8630378835904	0	21.3644607543516	19.6456498577168	10.1749908414779	0	0	20.8971539862185	10.2528924583045	10.1876687887282	5.67943656952451	0	15.1618738559811	26.3970844732019	15.6650549590492	24.3450425316414	0	0	12.0145709671562	7.90173087637108	0	49.7389264159068	7.21659828144357	23.5407301557324	9.0503949925731	28.8686440247039	52.987031710232	0	0	0	0	0	5.32228061170289	18.5795472785495	36.5826114934797	0	19.3391448915668	0	22.7183106373324	0	11.2022942550104	10.4098474659323	18.2618998989718	4.45263895060478	18.0689306690003	10.9145497375699	41.3212667835131	7.8817550597709	11.0159852328628	27.2101461608438	17.9217553718101	14.7026751884096	0	0	0
C2075__NODE_158_length_54113_cov_11.7006__11041__bacteriocin__ANTISMASH__15475_26516	0	0	0	0	1.40422064412499	0	0	0	0	6.45886987200199	5.50175750430135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1360816483186	0	0	0	0	0	0	0	0	0.503571849084569	0	9.05156725729574	6.9628373985226	21.9204874247431	0	0	0	18.0820695966264	0	0	0	6.82294543644031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48686416488683	9.04174202376866	4.21478245923331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0519604272869	0	0	0	0	1.02057972393422	0	0	1.23909168313409	0	0	0	4.44130515892731	0	0	0	2.45574659838344	0	0	0	2.96805780969022	2.3846804136796	0	2.63418178882662	0	0	0	0	0
C2072__NODE_1048_length_5295_cov_4.98779__5295__arylpolyene__ANTISMASH__0_5295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8353.90249497828	0	0	0	0	0	0	0	0	0	0	0	0	0
C2071__NODE_53_length_69073_cov_64.636037__46165__nrps__ANTISMASH__1212_47377	29.4806298988477	5.05982440560049	10.8584495989636	6.72292312852658	11.6858335229189	15.5529342592398	23.8773489680352	15.2502741199199	20.9091173791712	13.4132971724703	12.2212199956266	1.62490339935567	1.90741212325415	2.30598248923207	2.54924078086259	6.89358148000389	3.73095770233826	0	6.96919627165666	10.0349592479073	0	0	0.469050006506468	0	5.22364185493966	30.7770721548177	0	0	0	0	0	5.12717672455193	3.27224079400247	3.14011779659363	0	3.34026761688482	1.06292425013463	0	1.84752495811487	0	3.21020196231763	0	0	0	0	0	8.08002754639849	0	0	0	3.75401423737395	0	0	8.2811925352035	27.9762902012499	0	0	0	22.3743305095922	17.5738437290746	21.3293013152142	0	1.8447560951628	5.78346476729874	7.12341795265365	0	35.4290252788621	25.6391623353657	0	0	0	18.5476244088322	10.0997794203816	8.22290551732625	12.4854734659127	5.62515836958725	0	0	0	0	13.4038132269572	12.6469344944554	23.2770154497164	7.10558659832647	5.76402565611918	12.6534169737545	3.18510190455671	1.63963988761658	0	2.02305430031899	10.6827561704141	3.18623488957283	23.5036450792688	57.5237794984792	4.51977717706615	10.3577585070805	4.44822688459031	4.98281807321576	10.9174722953043	5.11175589771445	7.45517165424966	0	14.0596632467595	18.533858619522	18.946028501795	14.131256515416	6.25120072207678	7.87655685726884	0	5.26751787951913	1.7856341013428	3.80818351860116	0	4.45197520656692	3.1871356921212	0	2.5463870760647	0	0	1.62636398748262	7.99451868343271	12.3283884163925	0	0	0	0	0	2.69065412042614	0	0	0	0	1.61310327171547	19.189426776723	4.37536747519901	0	0	75.2035948902031	3.19785808547771	1.02764111579098	17.5375593772457	0	12.4312953902269	0	5.66460687104849	0	6.6972713403903	17.9822146361807	0	0
C2071__NODE_1381_length_6632_cov_7.343774__6632__resorcinol__ANTISMASH__0_6632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979.76068092393	0	0	0	0.680411859552563	0	0	0	0	0	0	0	0
C2071__NODE_1282_length_7087_cov_6.421502__7087__arylpolyene__ANTISMASH__0_7087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5231.54341932893	0	0	0	0	0	0	0	0	0	0	0	0
C2069__NODE_932_length_11142_cov_39.510147__11142__bacteriocin__ANTISMASH__0_11142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300214559833403	0	0	0	0	0	0.327572781062144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657106612848827	0	0	0	0	19.9586464304784	0	0	0	0	0	0	0	0	0	0	0
C2069__NODE_60_length_75603_cov_20.486538__58637__nrps-t1pks__ANTISMASH__0_58637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2839878841768	0	0	0	0	0	0	0	0	0	0	0
C2069__NODE_418_length_21659_cov_8.339335__21659__ladderane-arylpolyene__ANTISMASH__0_21659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5551005904641	0	0	0	16.496191738982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6265661357872	0	0	0	0	0	0	0	0	0	0	0
C2069__NODE_397_length_22681_cov_34.124812__11505__butyrolactone__ANTISMASH__11176_22681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311509650369135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6593339168019	0	0	0	0	0	0	0	0	0	0	0
C2069__NODE_312_length_27545_cov_24.762641__27545__nrps__ANTISMASH__0_27545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413154493938004	0	0	0	0	12.5618213318852	0	0	0	0	0	0	0	0	0	0	0
C2068__NODE_47_length_28847_cov_5.72114__13160__terpene__ANTISMASH__15687_28847	0	0	0	0	0	0.811172377725456	0.990854572701835	1.3340436743914	2.19894813687411	1.31235276548802	9.12661818909159	3.11867630853778	0	9.00611369802988	11.4867069179184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676507560567316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2060__NODE_21_length_104722_cov_19.3019__47332__nrps__ANTISMASH__8019_55351	0	0.585055127301394	0.540438411190766	0.623954714676909	0	0	0	0	0	0	0	0.40417274028658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.820551700106199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.928843881135551	0	0	0	0	0	0	1.10418756414226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0754693095956	0.3246436186551	0.326882581124346	2.05694707222794	0.599554068018328	0	0.235762063769848	0.426668103848	0.515643670025493	0	0	0	0	0	0	0	0	3.47958732871093	0	0	0	0	0	0	0	0	2.62993312385118	0	0	0	0	0.967046847409635	2.32622434597677	0	0	1.1638922809932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16057928237432	0	0	0	0	36.096450168352	0.616272400562064	0	0	0	0	0	2.87173752296727	0	0	0	0	0	0	0	0	0	0
C2060__NODE_21_length_104722_cov_19.3019__42199__ladderane__ANTISMASH__53743_95942	0	0.575095458868028	0.56334044380912	0.612248207146937	0	0	0	0	0	0	0	0.392356934948447	0	0	0	0.260471133131978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886440731161717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981986733397072	0	0	0	0	0	0	0.934934748018445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07642871243658	0.401926806463156	0	2.02757657118083	0.570996832684177	0	0	0.433803205772873	0.563127138046456	0	0	0	0	0	0	0	0	3.40271094235545	0	0	0	0	0	0	0	0	2.9055496025291	0	0	0	0	0.932039479854794	1.98027521343699	0	0	1.15726875067281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06971141509313	0	0	0	0	38.1507163944644	0.555472742078284	0	0	0	0	0	2.87587971472749	0	0	0	0	0	0	0	0	0	0
C2048__NODE_534_length_18686_cov_5.68939__10510__bacteriocin__ANTISMASH__8176_18686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433946530931249	0	0	0	0	0	0	0	0.563017085802571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.772150120264818	0	0.707781441387919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49155620863093	4.27139013888888	0	0	0	0	0	0	0	0	0	0	0	1.47563760284114	0	0	0	0	0	0	0	0
C2048__NODE_3223_length_5845_cov_7.53869__5845__nrps__ANTISMASH__0_5845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1685789335336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2048__NODE_178_length_33075_cov_21.0369__33075__nrps__ANTISMASH__0_33075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.897995221652	0	0	0	0	0	0	0	0	0	0	0	16.6288202585607	0	0	0	0	0	0	0	0
C2048__NODE_1179_length_11772_cov_6.09627__11772__arylpolyene__ANTISMASH__0_11772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.037578073356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2047__NODE_697_length_8403_cov_803.121__8403__nrps__ANTISMASH__0_8403	0	0	2.60141393271435	0	0	6.87585836256394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4584863841082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92738069623265	0	0	0	0	0	3.7755035360637	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21745173221943	0	0	0	7.10337708592003	0	0	0	0	15.7764594403256	0	0	0	0	0	0	0	0	15.4880871486593	0	7767.9607182949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.758526575818647	0	0	0	9271.92390729353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2047__NODE_57_length_29380_cov_211.37__21761__terpene__ANTISMASH__7619_29380	0	0	0	0	6.16991411889342	0	0	0	0	3.77757124720995	17.8394989648371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78115987007086	0	483.949284981348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2041__NODE_525_length_12891_cov_31.923__12891__resorcinol__ANTISMASH__0_12891	0	0	0	0	0	0	0	0	0	0	0	36.688789257933	50.9510041827079	51.474874391987	35.5852222476591	0	0	0	17.6703860045646	9.06667483408175	0	51.7965899872293	7.90768192214868	76.8002553667579	1464.19600943723	0	0	0	0	0	40.8127835354209	30.9679919843424	814.212986144914	57.3668455350445	74.8352536105184	18.7877170399229	10.1427562066767	0	5.76273361616667	0	8.13392367574947	0	24.6000906008225	58.7083230156472	0	0	0	0	0	18.7477412721448	31.9018540132036	0	0	29.7910133942147	0	0	0	0	0	0	0	0	37.7971996941583	0	0	0	12.7350369521016	0	0	0	0	0	0	0	0	0	0	0	0	0	51.0023571622731	0	13.2429121981225	0	0	0	13.1240318506468	28.4084756848631	0	9.28208345899315	62.7485515319414	0	44.7402813156538	65.4876359794241	0	0	0	0	18.9865401569723	0	0	0	0	0	0	0	0	27.0847983532849	19.8218155700301	496.217474158758	415.796741646098	32.9407852174499	0	0	0	0	0	0	16.0441925484746	0	0	0	0	0	0	0	1045.3297183707	823.564909863586	0	0	0	0	0	0	0	0	0	18.8947181661995	0	0	0	0	0	0	0	16.5445453657915	1976.55417069714	0	0	0
C2039__NODE_3100_length_5326_cov_4.61203__5326__t2pks__ANTISMASH__0_5326	0	129.469084071766	196.301598540414	150.696245882876	0	0	0	0	0	0	0	0	0	0	0	120.428277305228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456.68081998413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.6851343144683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2028__NODE_8_length_239300_cov_38.9172__41122__resorcinol__ANTISMASH__141784_182906	0	0	0	0	3.93311369521834	0	0	0	0	3.1479845977231	3.68403204241817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8350773805218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54975940576859	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2185963179628	0	0	0	0	0	0
C2028__NODE_249_length_51109_cov_32.4172__41143__resorcinol__ANTISMASH__3413_44556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446660899202484	0	0	0	0	0	0	22.8312193114028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3044799382519	1.17271250371534	1.02366487856674	0	0	0	0	0	7.63363699680735	2.34049255702973	0.50482150708189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2362959579205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446487122377902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9608744882907	0	0	0	0	0	2.15092678392708	0	0	0	0	0	0	3.99229148506237	0	0	0	0.295322345583909	0	0	0	0	4.98817410457193	0	0	0	4.07982324960881	0	0
