Sample	CSM5FZ3N	CSM5FZ3R	CSM5FZ3T	CSM5FZ3V	CSM5FZ3X	CSM5FZ3Z	CSM5FZ42	CSM5FZ44	CSM5FZ46	CSM5FZ4C	CSM5LLGB	CSM5MCU4	CSM5MCV1	CSM5MCV5	CSM5MCVB	CSM5MCVD	CSM5MCVF	CSM5MCVJ	CSM5MCVV	CSM5MCVZ	CSM5MCW4	CSM5MCWA	CSM5MCWI	CSM5MCWK	CSM5MCXF	CSM5MCXX	CSM5MCXZ	CSM5YRY7	CSM67U9V	CSM67U9X	CSM67UAI	CSM67UB5	CSM67UB7	CSM67UB9	CSM67UCU	CSM6J2H9	CSM79HG7	CSM79HGR	CSM79HGV	CSM79HH2	CSM79HHW	CSM79HJ2	CSM79HJ4	CSM79HJ6	CSM79HJ8	CSM79HJC	CSM79HJI	CSM79HNY	CSM7CZ2F	CSM7KOKH	CSM7KOKL	CSM7KOKP	CSM7KOQP	CSM7KOQZ	CSM7KOR4	CSM7KOR8	ESM5GEYU	ESM5GEYW	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5GEZ3	ESM5ME9D	ESM5ME9G	ESM5ME9H	ESM5MEB9	ESM5MEBA	ESM5MEBP	ESM5MEDP	ESM5MEDZ	ESM5MEE2	ESM5MEE6	ESM718U9	ESM7F5AE	HSM5FZBP	HSM5FZBQ	HSM5FZBR	HSM5FZC2	HSM5MD3L	HSM5MD49	HSM5MD4A	HSM5MD4B	HSM5MD4P	HSM5MD4U	HSM5MD4W	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5H	HSM5MD5K	HSM5MD5X	HSM5MD5Z	HSM5MD6E	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD7W	HSM5MD7Z	HSM5MD82	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8F	HSM5MD8H	HSM5MD8J	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM5MEE5	HSM67VCX	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM67VIJ	HSM6XRQB	HSM6XRQC	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYWS	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ2J	HSM7CZ2L	HSM7CZ2V	HSM7J4JW	HSM7J4Q3	HSMA33J1	HSMA33NG	MSM5FZ9N	MSM5FZ9Q	MSM5FZ9V	MSM5FZ9X	MSM5FZA2	MSM5LLD6	MSM5LLE3	MSM5LLE9	MSM5LLF2	MSM5LLFG	MSM5LLGD	MSM5LLGF	MSM5LLGH	MSM5LLGJ	MSM5LLGN	MSM5LLGR	MSM5LLH2	MSM5LLH4	MSM5LLH8	MSM5LLHA	MSM5LLHE	MSM5LLHG	MSM5LLHI	MSM5LLHO	MSM5LLHQ	MSM5LLHR	MSM5LLHX	MSM5LLI2	MSM5LLI4	MSM5LLI6	MSM5LLI8	MSM5LLIC	MSM5LLIE	MSM5LLIG	MSM5LLII	MSM5LLIK	MSM5LLIM	MSM5LLIS	MSM5ZOJY	MSM633FF	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2PQ	MSM6J2RG	MSM79H52	MSM79H8J	MSM79H94	MSM79HBX	MSM79HCN	MSM9VZFJ	MSM9VZJJ	MSM9VZLX	MSM9VZM4	MSM9VZMQ	PSM6XBQM	PSM6XBRK	PSM6XBRM	PSM6XBS2	PSM6XBS4	PSM6XBS6	PSM6XBSC	PSM6XBTF	PSM6XBTH	PSM6XBTJ	PSM6XBTN	PSM6XBTZ	PSM6XBVY	PSM7J13U	PSM7J13Y	PSM7J143	PSM7J149	PSM7J19X	PSM7J1B3	PSM7J1BN	PSM7J1CK	PSM7J1CS	PSMA2651
O2.UC30.0__NODE_1245_length_17671_cov_2.03646__17671__other__ANTISMASH__0_17671	0	0	0	0	0	0	0	0	0	0	0.608990305724075	0	0	5.64169968331283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632554324529557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476175582876423	0	0.792438859159521	0	0.500260499667699	0	0	0	0.897106822788521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536504374335589	0	0	0	0	0	0	1.88244671562336	0	0.616972456224206	0	0	0	0	0	0	0.823856639142691	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02503558280597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827356041758649	3.29382866179902	0	0	0	0	0	0	0.8246619905633	0	0.567271196720968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19719346025657	1.56065535734732	0	0	0	0	0	0.492676428966925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC3.0__NODE_245_length_55949_cov_3.1289__41008__nrps__ANTISMASH__14941_55949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591539984658923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC29.2__NODE_3050_length_8127_cov_1.43459__8127__lassopeptide__ANTISMASH__0_8127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45019416766995	0	1.06859008323422	1.53885602538738	0	0	0.491785515827211	0	0	0	0	0	0.572435354889055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674919019268784	0.446008015636879	0	0	0.518621182791804	0	0	0	0	0.634127253362424	0	0	0	0	0	0.480556436795455	0	0	0	0	0	0	0	0	0.628445988426888	0	0	0	2.18181566483596	1.51240088189196	0	0.422680063010811	0.585444355178166	0	0	0	0	0	0	1.52216664765193	0.777598243363929	0.460360211621757	0	0	0	0	0	0.430126563403791	0	0.373295818411804	1.12621033737579	0	0	0	0.529388452823499	0.873257569693053	1.77806946086394	0	0	0	0	0	0	0	0	0	0.596181943469801	0	0	0	0	0	0	0	0	0	0	0	0	0.725629027726156	0	0	2.24764527439239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23266198833097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442312898477372	0.56648723396155	0.493949076933924	0	0.885732051284904	0	0	0	0	0	4.06587339433088	1.51512321306775	0	0	0	0	0	0	0	0	0.891090238524083	0	0.47318736388903	0	0	0.583065316485487	0	0	0.761734268553641	1.56906953273076	0	0	0	1.88493172325239	0	0.378756683719865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC29.2__NODE_1828_length_12355_cov_2.1278__12355__arylpolyene__ANTISMASH__0_12355	0	0	0	0.878818368819405	0	0	0	0	0	3.8470680780724	0	0	0	0	0	0.675370829394738	2.5196108527687	0	0.640324752755093	0	0	0.640443441804309	0	0	0	0	0	0.450927587673168	0	0	0	0	0	0	0	0	0	2.72915919911105	0	0	0	0	0	6.03821105164764	0	0	0	2.08721033149047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11952244504899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03923497358232	0	0	0	0	0	0	0	0	0	0	0	1.97628462161086	0.762097965234281	0	0	3.40327967383486	0	5.73294103818852	0	0	1.20157059037307	0	2.11718580214853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52552312532193	1.54309702048184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909989939659305	2.06205300052617	0.979419870854953	0	0	0	0	0	0	0	0.734226345887931	0	0	0	0	0	0	0	0	16.663201343435	0	0	0	0	0	0	0	0.817261042150253	5.24299098198416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC29.0__NODE_3668_length_6344_cov_0.92463__6344__terpene__ANTISMASH__0_6344	0	0	0	1.13141644829771	0	0	0	0	0	6.35257443635223	0	0	0	0	0	0.97055752913756	3.69771366045445	0	1.24703851202541	0	0	0.918491465157097	0	0	0	0	0	0.846105897308586	0	0	0	0	0	0	0	0	0	3.59874081124242	0.539434006851934	0	0	0	0	9.98874165568139	0	0	0	2.90936813394537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68876539163075	0	0	0	0	0	0	0	0	0	0	0	0.332816182122529	0	0	0	0	0	0	0	0.912189268679085	0	0	0	0	0	0	0	0	0	0	0	2.16352235310805	0.663326478225644	0	0	4.76257678000955	0.32147239726979	7.49448645379281	0	0	1.67499753732666	0	3.13987266099896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5708836969911	16.002280646564	2.13271977147403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99460990578755	2.78021611448137	1.0561423271886	0	0	0	0	0	0	0	0.867239503472865	0	0	0	0	0	0	0	0	22.5793456138268	0	0	0	0	0	0	0	1.18487535339839	6.10949389822019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC29.0__NODE_2343_length_9247_cov_1.76425__9247__nrps__ANTISMASH__0_9247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9674940173027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC29.0__NODE_2213_length_9695_cov_1.42842__9695__other__ANTISMASH__0_9695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646931123596982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC29.0__NODE_1252_length_15038_cov_5.20818__15038__other__ANTISMASH__0_15038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.772277745106947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC27.2__NODE_371_length_47497_cov_2.18766__25369__other__ANTISMASH__0_25369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53146903003397	0	0	0	0	0	0	0	0.823967979996085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80707835619975	0	0	1.27887347273876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88405833935492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2676280978114	0	0	0	0	0	0	2.81043206336232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06533769746591	0	0	0	0	0	0	0
O2.UC27.2__NODE_1645_length_12072_cov_2.07098__12072__lantipeptide__ANTISMASH__0_12072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410631624331963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC27.2__NODE_149_length_83581_cov_4.7842__11078__microcin__ANTISMASH__72503_83581	3.00727437212939	3.95613662220856	4.28182690107599	4.62607004047614	0	5.66858760424892	3.91372635829769	3.14659232935943	1.0275402477747	3.50867393678198	3.85340969590432	0	0	0	0	4.50415324167853	4.75305679655491	0	1.35686075180984	0	0	6.2371576277791	1.66500761272851	0	0	0	0	0.477647396875297	0	1.63830428309304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52371130391411	0	0	0	0	0	0	0	0	0	7.63074099383539	4.57235038611618	7.98698457662592	1.95511020342448	8.93939617069409	2.29561739539747	2.14068369270836	4.5622994190124	2.36648275079061	0	7.13816231203602	1.89569597433668	0	0	1.60547004721433	6.67397135339216	0	1.96435683069115	2.74045698867397	0	4.51637005585859	3.84925476726453	7.08519804527655	0	5.84819305017975	4.024881673085	1.88493545134799	5.71648309007617	2.58321168608545	5.32277249238175	4.24982473197876	4.76894579548715	3.59299095544317	9.75385781966533	4.49014629949773	1.80928181586158	0	0	0	0	0	1.25447810163939	1.71339718449959	4.26175095535802	1.0152889444887	1.21233125595423	17.9772942712789	1.80089906187354	14.4966919781081	3.5992197698372	0	0	0	2.38064498875457	5.45587287904471	9.56858308982549	1.76892339698954	0	0	1.37656742424112	0	0	0	0	6.97797686016035	91.2779074208161	8.57865030404738	0	0	0	10.4585465417465	1.74230445350786	2.88931861991714	1.69826953350308	2.21368410776755	33.3895098376822	22.0875553116104	17.0482066912621	1.30221291753799	0	4.41663152878758	10.2205099070156	42.721257508598	0	0	0	6.43184185904604	1.91492744650642	0	0	0	0	0	18.7780555501094	8.29954187422889	5.41250755877422	0	0	0	0	4.3994150727762	2.89399932095477	2.77002499806913	2.60723968129329	0	0	0	0	0	0	0	1.68802746557065	0	4.41881662616697	1.866962915074	2.36142235927518	3.20761390106749	0	2.33033085367138	1.21235582441097	0.833472188031631	7.6890367402858	0	0	0	0	0	0	4.59017750328811	0	1.39533078396895	0	0	0	3.2228000464703	0	1.20961000856945	1.00164480627643	0	4.61634393314495	0	10.2051148033598	0	0	0	0	0	4.27774895956478	0	0	0	0	1.52582576501475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55421003146291
O2.UC27.0__NODE_3490_length_8048_cov_1.35756__8048__bacteriocin__ANTISMASH__0_8048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288369724024673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524729098711647	0	0	0	0	0	0	0	0	0	0
O2.UC27.0__NODE_272_length_64235_cov_5.29347__34842__other__ANTISMASH__29393_64235	0	0	0	0	0	0	0	0	0	0	0.696723176407242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868207265868091	0	0.635216275843113	0	0	0	0	0	0	0	1.03132341896047	0	0	0.593851165662656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483929692740584	0.597558901328319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.962211404357254	1.85257939205614	2.36448444873775	0	0	0	0	1.91813051476298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51294855097822	0	0	1.39675138324047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34259095601668	0	0	3.4094886824273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53689970202887	0	0	0	0	0	0	2.88814251917503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592938393008427	0	0.931103255136083	1.34635258171027	0	0	0	0	0	0	0	0	0	0.779919457204584	1.44286170387499	0	0	0	0	0	0	0
O2.UC27.0__NODE_2570_length_10735_cov_3.64551__10735__lantipeptide__ANTISMASH__0_10735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509543835041468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC27.0__NODE_249_length_68379_cov_7.85042__10984__microcin__ANTISMASH__0_10984	2.99229878461659	4.16399254165643	4.116042059782	4.41091725682853	0	4.89732418924721	3.67909991343249	3.01890642811657	0.957585065127568	3.70162443666747	4.89369014855254	0	0	0	0	4.51206752256741	4.14725726102628	0	1.47978380486108	0	0	7.53537926932541	1.75236707617134	0	0	0	0	0.613748990483056	0	1.58074387647137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84307164289042	0	0	0	0	0	0	0	0	0	7.91211479269084	5.51010504172554	7.95252420422433	2.20711842959939	9.13971655768946	3.0902875656028	2.037834893587	4.54975856791377	2.84827228640936	0	7.80127788371321	2.30950479024875	0	0	1.8954727359619	6.62917957084785	0	0	2.67546444645605	0	3.79456603987124	3.43183361200796	7.75460522531794	0	6.85013140257261	4.69484837581902	2.19379714570856	5.66739232314659	2.53323464686682	4.84928738393159	4.49840980137924	5.03757172116799	3.99434913492636	9.19036309730576	3.7933638664137	0	0	0	0	0	0	0	1.80278720099412	4.3405506691379	1.03101533552847	1.26121670217767	14.5433437360955	2.07578397746698	11.9411727895441	2.91167954768413	0	0	0	2.14667315560858	4.9028982835328	7.91492817776136	1.73106973996498	0	0	1.22892043767118	0	0	0	0	5.58710524195048	74.8874341139479	0	0	0	0	9.73440589602391	1.92694591204992	3.04970830762309	1.68413699677834	0	24.9984006176011	18.9713853840471	14.5773552241072	1.353768117167	0	3.41067874834079	8.50751621949501	35.7483802211032	0	0	0	6.64315849636496	2.55273375965195	0	0	0	0	0	20.2698022576501	9.24641876386154	5.04672761852979	0	0	0	0	4.83197366951953	3.13845794053687	3.18276675002191	3.712715660359	0	0	0	0	0	0	0	1.76514117385857	0	4.46189099092904	2.21314265853879	2.78389774554862	3.52340703964836	0	0	1.30065018259758	0.93305438719286	7.80552398698074	0	0	0	0	0	0	6.50238011702142	0	1.70162158646159	0	0	0	3.0561237103854	0	0	1.03356540075237	0	4.33729198555517	0	10.2743286707439	0	0	0	0	0	3.9522517689993	0	0	0	0	1.78752421998718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48018379905664
O2.UC27.0__NODE_220_length_74302_cov_3.88206__39519__nrps__ANTISMASH__34783_74302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3553549538709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC27.0__NODE_1358_length_18223_cov_13.1286__18223__t2pks__ANTISMASH__0_18223	0	0	0	0	0	0	0	0	0	0	4.85876544910602	0.601918123065153	0	0	0	0	0	0	0	0.765403177068329	0.88252201809641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826389222341273	1.9617246012007	0	0	2.32289168115746	0	0	3.4781020570256	6.514055468121	0	0	0	1.08552954191337	0	0	0	0.731176419686603	1.60146874126388	1.9732020298295	0	0	0.579424615825551	0	0	0	0	0	0	0	0	0	0	0	0	1.51199793557343	0	0	0	0	0	0	0	1.35105050818242	0.788587400464073	0	1.16818601793212	0	0	0	0	0	0	0	0	0	0	0	0.915628408039892	0	0	0.998979274578874	0	0	0	0	0.875883096676905	0	0.295368722958757	0	0	0	0	0	0.845083060397812	0	0	0	0	0	0	1.62001803688389	0	0	0	0.751738777128269	0	0	0	0	0	0	0	0	1.73903469987121	1.23416207258323	0	0	0	0	0	0	0	0	0	0	0	6.2382253341704	0	0	0	0	0	6.18457310392604	5.17798341159714	0	0	0	0	1.60521359688876	0	0.994013116635786	2.09514746658221	6.15098135733821	1.35084276502437	0	0	0	0	0	0	0	0	0	1.1254734985583	0.54274313411396	2.98427197168438	0.53392201594674	0.63078527617326	0.814681712575839	0	0.407942475259298	1.186915818687	4.93269253858677	0	0	0	0.46496037992575	8.32174207686645	11.1932704807066	0	0.858161938133843	0.601727122723482	1.09826194703837	0	0	0	0	0	1.15453641315328	0	0	0	0	0	0	0	0.982174337110601	0.36137913566876	0.49859867222077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC26.2__NODE_98_length_110703_cov_5.60755__10723__bacteriocin__ANTISMASH__99980_110703	0	0	0	0	0	0	0	0	0	0	0	0	2.3366572428141	0	3.09460475732248	0	0	0	0.794790009541314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC26.2__NODE_457_length_41536_cov_13.8698__16929__lantipeptide__ANTISMASH__0_16929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23069328342626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
