Sample	O2.UC49.0	O2.UC49.2	O2.UC50.0	O2.UC50.2	O2.UC51.0	O2.UC51.2	O2.UC52.0	O2.UC52.2	O2.UC53.0	O2.UC53.2	O2.UC54.0	O2.UC54.2	O2.UC55.0	O2.UC55.2	O2.UC56.0	O2.UC56.2	O2.UC57.0	O2.UC57.2	O2.UC58.0	O2.UC58.2	O2.UC59.0	O2.UC59.2	O2.UC60.0	O2.UC60.2	V1.CD1.0	V1.CD10.0	V1.CD11.0	V1.CD12.0	V1.CD13.0	V1.CD14.0	V1.CD15.0	V1.CD15.3	V1.CD16.0	V1.CD17.0	V1.CD17.4	V1.CD18.0	V1.CD18.3	V1.CD19.0	V1.CD2.0	V1.CD20.4	V1.CD21.0	V1.CD21.4	V1.CD22.0	V1.CD24.0	V1.CD25.0	V1.CD25.4	V1.CD27.0	V1.CD28.0	V1.CD29.0	V1.CD3.0	V1.CD30.0	V1.CD31.0	V1.CD34.0	V1.CD35.0	V1.CD35.1	V1.CD36.0	V1.CD38.0	V1.CD4.0	V1.CD41.0	V1.CD42.0	V1.CD6.0	V1.CD6.4	V1.CD7.0	V1.CD7.4	V1.CD8.0	V1.CD9.0	V1.UC16.0	V1.UC18.0	V1.UC19.0	V1.UC24.0	V1.UC27.0	V1.UC28.0	V1.UC29.0	V1.UC30.0	V1.UC32.0	V1.UC33.0	V1.UC34.0	V1.UC36.0	V1.UC37.0	V1.UC41.0	V1.UC42.0	V1.UC43.0	V1.UC44.0	V1.UC46.0	V1.UC48.0	V1.UC57.0	V1.UC6.0	V1.UC61.0	V1.UC62.0	V1.UC7.0	V1.UC8.0	V1.UC9.0
O2.UC59.0__NODE_4864_length_6548_cov_2.23441__6548__nrps__ANTISMASH__0_6548	6.7897484372772	0	1.54424744811263	2.15787457719248	1.4466846911253	0.553536593438294	1.04268319593556	5.43079522747913	6.39514190658495	2.89893252333679	1.89690328190601	0.749561336238766	2.53208056281004	3.51449586709182	5.38499309769477	7.48405274747655	2.60929034721536	1.96233776181865	1.45501260484405	2.03707817676051	2.8243598985575	4.0761017922967	1.21076580514818	1.59155025708642	0	0	0	1.24342931736519	0.788619798686635	1.45759292948646	1.58899653667497	2.42445704185389	3.71549148740082	9.95319230055292	10.2896412211828	5.57590031480996	3.2062566127096	7.31833401284576	0	3.17026779662656	0	0.963159931011293	1.47604375400425	1.50343104397473	4.56010526649865	2.48573428323412	15.1464042079262	1.0336072280553	2.96431310264478	0	1.40682974407067	1.80576469832982	2.79296732694925	20.0789194089401	28.3964054239482	4.54892421103089	2.47192066369679	0	2.50985220765233	2.01852748969257	0	1.40100882586897	18.2098657763952	26.9908312663927	0	0	4.06251430269155	0	0	1.51594676713537	4.79991477212591	2.90195674934917	1.84239598860405	7.72978656088231	3.3309329845208	3.85428438796606	9.21950499526288	1.36830297930571	0.951121880839199	1.50219563369151	2.70286365796052	1.45737295407305	3.66792559918913	5.3709915487128	2.53720871321684	1.29329947025634	1.65489690589218	0.300329399432379	0.789017957975542	2.77788174268971	5.12402085112694	0
O2.UC59.0__NODE_2938_length_10198_cov_1.24352__10198__nrps__ANTISMASH__0_10198	25.5874261155502	1.10674935280993	0	0	2.1993770792622	4.35536789004367	0	1.10329425351168	1.12926436723285	7.11011314137258	1.48132257264653	3.99374374468226	8.70012685408977	11.3130379235538	14.7637635437664	20.6269336982166	0.715417330737875	5.32791185216619	2.66040638679238	2.88935096518025	1.47706947967263	15.5768796732871	0.547210713958759	0.94943711110484	0	0	0	3.70022782746966	3.66996508491687	1.58134998279443	0	6.44815283350679	14.1341903989204	1.05942982656964	0.242978885575973	5.35168500778173	0	0.819460596004514	0	0	0	0	4.91713982561512	4.65273138226308	1.04841789374277	4.3753261354302	17.188826958731	0	1.80378122820981	11.1069109301882	1.08330132684898	4.72443568337556	0.531258294527328	0	0	29.6776611368524	3.12114999948253	0	1.60241447787823	3.64819597230585	0	0	0	0	0	0	0	11.8460650587919	0	5.22413447108413	1.91721291430351	1.00669870523421	0.942980810269177	6.93820155041438	6.36696323937506	10.4753526335276	0	0.498192452451829	5.95833411237903	0	5.86905334238895	4.57582048714978	4.23814597134724	6.06530972160255	0.854460066208998	0.602612971215073	2.24994803695099	0.59926086374237	2.26790680035	7.0624162317121	4.51867172319881	0
O2.UC59.0__NODE_285_length_50933_cov_3.38117__24258__other__ANTISMASH__26675_50933	0	0.300707985338093	0	0	0.909226609340703	2.34158297961234	0	0	0	0	0	0	1.44535218662841	0.938722264124239	0.503489122589924	0.495679488247532	1.13552087061537	1.4408929819799	1.71216125072705	2.23854875808279	3.92977594183981	0.221382002427284	0.809127164329784	0.21175795198555	0	0	0	0	0.896411754369215	1.39936527133078	0	0	0	0	0	0	0	0	0	0	0	0	1.0376778795631	1.79147311046409	0	0	0	0	2.2184081636666	0	0.615863987298714	0.313562016833274	0.735020633484523	0	0	0	1.3155657155625	0	0	0	0	0.807660504901185	0	0	0	0	5.21423963492415	0	0	1.37699683391302	0.287576457335685	0.734852554220873	2.1958383408616	0.220882626947126	0.358110598956178	0	0	0.4549633588636	1.0068587611282	0	0	0.447505754339519	0	0.472836508126382	1.41579837875236	0.309030294928861	0	0	0	0	0	0
O2.UC59.0__NODE_2715_length_10905_cov_1.50295__10905__bacteriocin__ANTISMASH__0_10905	19.0632175137693	1.09989110335692	0	0	3.48121563934737	6.70410666568969	0	1.1367456031294	1.429102638802	0	0	0	20.1045859170282	12.964380416236	14.433500794275	20.7817129659636	0.616126557731945	2.76786823991167	1.400951022768	1.69440635243369	1.7630919354506	22.403681621243	2.06987416461794	4.21574787664971	0	0	0	0	3.87081025507521	0	0	9.45199477183673	17.8463227948009	0.358892027326148	0.247650723547147	6.81146027939494	0	0	0	0	0	0	3.56736968064282	3.56056806999797	0	0	25.1608501940297	0.418101722657696	3.17814427747042	0	2.52643582484882	7.2478620329467	1.56706951420425	0	0	19.0371258713257	1.42557800854762	0	2.0068293530854	2.63672294587363	0	0	0	0	0	0	0	7.17924931422866	0	5.56271912696654	1.4972655047832	0	0	13.7433930748137	9.596204315449	9.81498832828163	6.04414673073437	0.632733492354644	12.3740331628543	0	5.58526879510677	4.84126846115816	9.84609036585736	5.44779506780013	0.955656123085184	1.25853118954852	1.63734152001624	0	4.27258937177542	6.11351108933572	5.82761904097556	0
O2.UC59.0__NODE_1904_length_14638_cov_2.08078__14638__nrps__ANTISMASH__0_14638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409413846041349	7.46868265898633	15.8204423881465	19.9191438641572	2.35227628061956	1.60812594356437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496035934130958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC58.2__NODE_59_length_85544_cov_24.6145__50361__nrps__ANTISMASH__32963_83324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04624626689822	8.92373510074819	22.5529989631695	28.9312655586899	11.7196794791267	20.6517964380234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15765119432664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC58.2__NODE_5758_length_6039_cov_1.50318__6039__arylpolyene__ANTISMASH__0_6039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62222525542875	2.20575683285053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42319363854343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05061832770771	0	0	0	0.970687091757877	0	0	0	0	0	0	0	0	0
O2.UC58.2__NODE_543_length_31008_cov_3.90172__15316__terpene__ANTISMASH__15692_31008	16.676050820284	1.88139090419383	0	0	2.26975426196536	4.05939974242923	0.711248910717935	1.2181328890345	0.989771230054449	6.23970988315216	1.48070262652408	3.55405547131946	6.63610145706028	8.64118721058587	10.6235996525912	15.1332137760634	1.04506063877174	6.46759890260023	3.3678546015031	3.96666499544035	1.07682393659508	10.9303781923843	0.778964980005106	0.883111717530154	0	0	0	4.41636357339526	3.07461594827337	2.55096530476917	0	7.27768223123252	13.3396091266454	0.433083583289801	0	4.18652331663332	0	0.56566119903018	0	0	0	0	4.94537639963213	3.70598640566997	1.0184134237099	4.66650281421635	14.6392613932392	0.487433531907327	1.7777881740365	6.45163900813892	1.29945864721076	4.58147199241225	0.658189452566933	0	0	22.4575545240759	3.22586716008197	0	1.51726964492389	4.29636835568541	0	0	0	0	0	2.37106105570195	0	6.86525389887875	0	4.76050627809999	1.60646678639791	0	1.03932651387671	6.80652324499794	4.59843917245233	7.4850883710493	7.34443321647949	0.432575967020014	5.89436798588028	0	6.19559715338179	3.84199159886263	7.15199768312789	6.46692418721771	0.928424263391229	0.489452656985134	1.43914520778996	0.63874368546577	2.50886434557831	4.82787061175626	3.9172234406711	0
O2.UC58.2__NODE_4274_length_7670_cov_1.22469__7670__other__ANTISMASH__0_7670	0	0	0.666328032628632	0	0	0	1.45340459431604	0.363818645597654	0	0	0	0	0	0	0	0	0	0	1.43382973412102	1.69156977112884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC58.2__NODE_2127_length_12752_cov_2.42742__12752__other__ANTISMASH__0_12752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01813094392141	2.67934262911905	2.30923037165059	0	0.842029867501756	0.231841726585554	0	0	0	0	0	0.980736228222587	0	0	0	0	0	0	0	0	0	0	0	0	1.0677908485138	1.48695765974697	0	0	0	0	1.5924736995521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78388053088447	0	0	0	0	0.199302044725802	0	0	0	0.815398537000937	0	0	0.345527087585318	0	0.472222844057256	0	0.427655775097758	0	0	0	0	0	0
O2.UC58.0__NODE_5809_length_6124_cov_1.74905__6124__bacteriocin__ANTISMASH__0_6124	0	0	16.4194884302222	10.9025850638994	0	0	16.5128636894339	36.7656940229864	0	0	0	0	0	0	0	0	0	0	2.28501009969171	0	0	0	0	0	0	0	0	0	14.2032373203713	18.2491602770278	0	0	0	0	0	0	0	0	0	0	0	0	9.62957770910045	0	0	0	0	0	4.82478965011131	0	0	0	0	0	0	0	3.34985327727914	0	0	0	5.97124696912166	0	0	0	10.9888664819856	0	0	0	6.86331950489983	12.1664323259251	0	0	0	0	6.52755952626151	1.62839006058828	0	15.9280611500166	0	0	0	0	0	0	9.83775288598441	0	25.7445208331494	0	0	0	0	0
O2.UC58.0__NODE_3489_length_8946_cov_5.93533__8946__nrps__ANTISMASH__0_8946	1.88636478908894	7.62663304295821	2.44461888382611	2.1821634586979	4.96072321350421	1.60217781648918	0.367391272364069	1.40166697996063	3.75105989034252	5.22646981990262	2.66637531569268	2.49268595478468	1.52212061424998	1.62440578207072	0.762419368794025	1.57656594799876	0.850908400800416	1.19362413301494	7.75863646750626	13.6718832109817	3.06397221942146	2.29714834856675	0.912028824688901	0.875763592461469	0	0	0	0	0.953220689605538	1.72382762296106	0	2.79446990356298	4.55422100215884	20.8944059334877	8.76856584840488	4.19236412338858	0.988130810595618	3.89009240260614	0	7.90171975105333	0	3.21887245388462	3.16330709616009	4.44733230323847	0.741068424712489	2.20627798954619	6.00724120351382	5.97729057451736	4.80857040163407	0	1.53318854898332	5.40174290372031	0.974697977992479	0	4.68986568167483	2.87601306260608	1.92288388987559	4.60096292498876	2.57777618317773	1.21105280590935	0	1.18022214806478	19.7589429233568	0	0	0	4.02777810308762	0	0	2.65069450990947	8.63252115080662	2.28891445549833	0.674268328492027	11.2453571543201	2.8922956528669	4.70893205375981	1.33166150630443	2.23328694291906	1.86452764055483	0	2.81166010472283	2.01604996849346	1.65150828169615	3.25438536322313	2.83828120422212	3.06825008317162	3.67059763963646	0.223999172322825	1.56862722665369	2.09266156243794	4.2757193908652	2.19238669711503
O2.UC58.0__NODE_2686_length_10674_cov_8.65034__10674__microcin__ANTISMASH__0_10674	0	0	26.6425587851639	30.2905277387857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8842158234725	24.54576470054	0	0	0	0	0	0	0	0	0	0	0	13.0973777808462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1953318420118	0	0	0	0	0	0	0	0	34.5976188469924	0	0	0	0	55.54951094731
O2.UC58.0__NODE_1442_length_16090_cov_2.00231__14880__lantipeptide__ANTISMASH__1210_16090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57614174138273	0.865808347133118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC57.2__NODE_3370_length_8686_cov_1.56923__8686__arylpolyene__ANTISMASH__0_8686	0	5.17463928393292	0	0.567924117343066	0	3.33729782707646	0	0	0	0	0	0.520283406238063	0	0	0	0	0.644963396292862	2.21488459877231	0	0	0	0	0.939328789508048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83800909225929	0	0	2.02090604031615	0	0	0	0	0	0	0	1.00575967740127	8.32543796745931	0	0	0	0	1.81059827564225	0	0	0	0	0.914480003168948	0	0	0	0	0	0	0	0	0.499246016102732	0	0	0	0.623215601980116	0	0	1.82192936791562	0	0.720105806940599	0	0	0.32580256322009	0	0.543858626348115	0	0	0	0	0	0	4.93940103855116
O2.UC57.0__NODE_680_length_25878_cov_3.12582__23488__nrps__ANTISMASH__2390_25878	0	0	0	0	0	0	0.269041200753142	0.691505324774265	0	0	0	0	0	0	0	0	3.94692524292537	9.66829449526165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78702719448624	0	0	0	0	0	0.337942377080724	0	0	0	0.955497888812266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC57.0__NODE_566_length_28725_cov_2.29229__11458__terpene__ANTISMASH__17267_28725	0	0	0	0	0	0	0	0	0	0.535141485817119	0	11.3021892545383	0	0	0	0	3.57194537449189	0.281135048351262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94292768121463	2.61212035331436	0	0	0	0	0	0	0	0	1.1858210433365	0	0	0	0	1.09883742907548	0	1.68952970643869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684527830443596	0	0	0	7.06909916293222	0.229613579050313	0	0	1.46521001728648	0	0	0	0	0	0.197785141280163	0.723275607210531	0	0	0	1.03811767225676	0	0
O2.UC57.0__NODE_4652_length_6645_cov_3.78483__6645__arylpolyene__ANTISMASH__0_6645	13.1391673022653	12.3265195571459	10.6377823033461	11.7799455719415	4.43182773075112	3.29628313127793	10.1446005922614	13.9037214655381	12.6309907171949	15.314994242563	11.1058216419615	14.4434983756043	5.54699934493762	9.2973417945978	31.6043861037616	32.3081673426124	5.41968919077697	5.78768672897657	4.47494039613816	3.54027128757464	12.5657713600246	15.2070512420384	1.24232123471013	2.08830955489245	44.9210037512129	0	16.3620844850817	19.5808918399003	4.89078959150476	14.1155173615061	34.4246854097414	21.2911371024962	5.26783528905329	21.3771874372227	25.8848978530637	42.0886231529345	46.4125562196933	5.54054656961072	0	41.3405536179791	45.1486585843911	53.819134903245	3.1506978091216	17.7351080921614	12.3215073184949	14.9349223976009	6.66215106451974	12.9822324090418	9.87347753184112	6.74687843668775	6.7089449975234	3.56694783046411	3.4072890278295	64.4187279198419	14.0594499858647	47.5279418127537	3.18145857343871	8.4928469654892	28.6406422922856	44.885727109017	27.7276994572028	14.864144668514	28.2796680422098	1.87265600728664	11.0195583635225	16.3542255553581	4.84954118170698	15.0152785141481	12.113195454387	13.6103401615015	6.57695761875408	15.2446221492511	21.9484297467925	6.35358812522717	17.3860864587598	4.9431181254299	18.5403188957168	3.40698522822832	6.04722215224971	20.7727422863367	11.7459016774719	3.96301492726565	20.0795997836922	29.3364263354353	6.51821968419646	2.62818257404059	7.23331865180284	33.5017638152269	16.2789128316026	25.3987480963215	7.65088766192187	7.76953781976275
O2.UC57.0__NODE_211_length_50732_cov_47.7828__31847__arylpolyene__ANTISMASH__18885_50732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.4638444383648	28.4973385972549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC57.0__NODE_1502_length_15476_cov_1.38175__15476__other__ANTISMASH__0_15476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65962039241035	2.32063947346369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228885169728389	0	0	0	0	0	0	0	0
O2.UC56.2__NODE_4059_length_7220_cov_2.2067__7220__resorcinol__ANTISMASH__0_7220	0	0	0.442954194251384	0	1.13726094576761	0.872810096530956	0.288618332292874	0.527713402496043	0	1.31096907150791	0	1.90599426585519	0	0	2.44079452456356	3.56076224415214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482311787681046	0.884432115829591	0	0.920176895553739	0	0	0	0	0.736814334001157	0	0.696251770465868	0	0	0	0	0	0	0	2.88254367097714	4.35997500956845	0	0	0	0	0	0	0	0	1.07849826568326	0	0	0	0	0	0	0	0.69757796584772	0	0	0	0	1.25223163915055	0.545976425764371	0.659485568925472	0	0	2.75423866440214	0	0	0
O2.UC56.2__NODE_3772_length_7714_cov_2.10772__7714__lassopeptide__ANTISMASH__0_7714	0.477934246211408	0	0	0.914612562840667	1.47684100596077	0.667054048974364	0	0	0	0.494836497362707	0.870367159038359	0.61945540255668	2.29367309271519	2.54307835404861	5.68962814931208	3.16734257146103	2.27520459102637	2.37630851671641	1.3388095882304	0	2.59433912738431	2.83806848327695	0.556284334793062	0.582071804894358	0	0	0	0	2.18635264523318	0	0	0.426351777293578	0.644898061201301	0	0	0	0	0	0	0	0	0.872502198181964	0	0.326518589013169	0.661095523371883	0.527228665736179	0.901288865847415	2.1298077265281	0	0	0.42303131784199	0.773418131506161	0.497920381551879	0	0	0	0.925552833166599	3.79399722665472	0.235866585141859	0.3390099005465	7.74326111499022	0	0	0	0	0	0	0	0	0.755743050060471	0	0.629137455618924	0	0	0.510020602917361	2.75704623277993	0.720050836363431	0	0.692688256780475	0	1.29315975252101	0.466126740688054	0.750385649974289	2.87980592479085	0	2.97947142420264	1.51649475758256	0.866451150233578	0.694173086390509	0	0	0
O2.UC56.2__NODE_3750_length_7746_cov_1.73501__7746__arylpolyene__ANTISMASH__0_7746	0	0	0.255010992134061	0	2.37934057781938	1.62595995471489	0.492108679024236	1.33707814272543	0	1.47168725170832	0.623593961251999	2.27151749567975	0	0	2.90780454307655	2.20437040766591	0	0	0.684656653158653	0.317586155289167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13691104591894	0	0	0.188998658439583	0	0	0	0	0	2.37476903760439	0	0	0.544508112615815	0	0	0	0	0	0	0.299350966171826	0	0	0.89005148513955	0	0	0	0	0	0	0	0	1.59673536281819	2.12300122100722	2.89596163792537	0	0	0	0	0	0	0	4.3942733227378	0	1.18616775148703	1.92936017460985	0.286385775376612	0.6147025313248	0	0	1.88979953115598	0	0	0
O2.UC56.2__NODE_309_length_47373_cov_2.53115__25316__bacteriocin__ANTISMASH__22057_47373	0	0	0.56661994225982	0.872323009278129	0	0	0	0	0	1.43821761805041	0	0.62039849956599	0.43300780025516	0.345811540785124	1.75498084571215	3.83146971660725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91328995652329	0.252770319609622	0	0	0	0	0	0	0	0	0.644408257179424	0	0.491316759271673	0	0	0	1.02957043049471	0	0	0.167107257315465	0.341397233216531	0	0	0	0	0.27398847306195	0	0	0	0	0	0	0	0	0.420784717031609	0	2.30884426566661	0.823165982347063	4.9004441902549	6.64733248072937	9.20135286122849	0.864441360311378	1.2150670725568	0	0	0.509965289213185	0.325189510234816	0	0.20488134163223	0.413910725339699	0	0	0	0	0	0
O2.UC56.2__NODE_2383_length_10856_cov_1.40771__10856__nrps__ANTISMASH__0_10856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42312641979729	1.72580789689953	0	0.485251750523473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38754386465076	0	0	0	0	0	1.20809529890794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352821906565038	0	0	0	0	0	0	0
O2.UC56.2__NODE_1056_length_19787_cov_3.47466__19787__resorcinol__ANTISMASH__0_19787	1.52700647114967	0.494291009222178	0	0	2.3092846583566	2.1076536372772	0	0	0	0	0	0	6.04640577752663	12.3045557780829	6.06914692757337	4.94536117441907	0	7.3797876600692	1.49151867219075	0.944871376530607	27.5346824161851	30.1820109704455	0	0	0	0	0	0	0	3.06044652169577	25.4790485767509	26.9612853790656	1.50023034701223	0	0	0	0	0	0	0	7.45267248501196	14.8157342918104	12.7063939924964	0	32.4863416006233	40.2477578151458	7.60562144848264	2.16977141189291	0	0	0.693177579178491	0	0.99373369617689	0	0	0	28.0721799845239	0	0	49.499848650782	0	0	0	0	0	0	0	0	0	0	0.666998232723689	2.96211232015258	7.8422580620647	0	11.7391005827468	0.393311740105989	19.5405148463225	0	3.63467115588679	11.341800041105	2.5441945134995	0	0	0	2.8027798757609	0	0	0	31.3707078919105	9.37860645266928	7.65636094976542	0
O2.UC56.0__NODE_381_length_54263_cov_8.8974__37224__nrps__ANTISMASH__0_37224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.51918381473	14.6501075429669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50024670936712	0	0	0	0	0	0	0	0	0	0	0	2.51378327635683	0	1.87932072184041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC56.0__NODE_3304_length_9281_cov_2.06148__9281__terpene__ANTISMASH__0_9281	0	0	0	0	0	0.216339668391301	0	0	0	0	0	0	0.317427469604679	0.759477667715767	2.79090960987734	0.410515180997449	0	0	0.647609506168428	1.82400585137307	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688960539899068	1.04394593634708	0	0	0	0	0.263517479508901	0	0	0	1.00910963099071	0	0	0	0	1.49698590402446	0	0.388232612436597	0	0.249763143946635	0	0	0	0	0	0	0	0	0	0	0.297781913405501	0	0	0	0	0	0.430787755607138	0	0.231288956036777	0	0	0.505905932300972	0	0	0	0	0	0.589419186705063	0	0	1.2485876784492	0	0	0	0	0	0.924883294670583	0	0
O2.UC56.0__NODE_2838_length_10907_cov_1.58293__10907__arylpolyene__ANTISMASH__0_10907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39520475432079	2.30260241692324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC56.0__NODE_1610_length_18299_cov_2.75164__18299__arylpolyene__ANTISMASH__0_18299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73944493679538	3.46121305442832	2.23455524887694	1.63390634368352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701139233525985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O2.UC56.0__NODE_1381_length_20599_cov_1.80646__12004__bacteriocin__ANTISMASH__8595_20599	0	0	0	0	0.404195996674395	0	0.320372971562381	0	0	0	0	0	0	0	2.4683414950048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.810761737044716	0	0.457975454351071	1.64105786327183	0	0	1.79474492674005	1.62330778220995	0	0	0	0	0.984256139531851	0	0	0.996159265807283	0	0	0	0.468038332551689	0	0	0.384396981320492	0	0	0	0	0	0	0	0	0	0	0	1.67538601597376	0	0	0	0	0	0	0.193190480054404	0	0	0	2.44735198140482	0	0.856389807345016	0	0.227078861982237	0.276948499719886	0	0	0	0	0	1.27781607022417	1.83621692789995	0	0	0	0	0
O2.UC55.2__NODE_6143_length_5308_cov_5.20312__5308__lantipeptide__ANTISMASH__0_5308	0	0	2.13241697877546	2.71600685959205	1.27905080743307	0.471607307726167	1.42669982499507	6.41303473872265	8.88049021793136	5.66196811160249	2.54382529501123	1.42712616097013	4.54341673639246	6.75491584061451	5.57018158063442	7.06917334810165	3.28546673134716	2.45093445493553	1.04820382353991	1.3835008102718	4.06653371773742	3.56804893402672	2.20779110926865	2.36368056300335	0	0	15.7704291270032	0	0.919297669962267	0	2.16124775787081	2.19860792659098	5.51726185096201	19.4819781429899	10.8890494939067	5.08038580504479	2.93753902759913	9.16008402609198	0	3.61360943284142	0	1.89123680340598	2.53849558578517	1.87803898228815	5.4498034695146	2.72535928869658	12.8885241929134	1.45756801538739	4.0776407128775	0	1.73868073260819	1.721642738137	3.56222572090955	0	13.6301142248854	4.74692465853109	3.76519098064039	0	2.69121950735169	1.70737597424822	0	2.01810406878685	20.7261979566394	0	0	0	0	0	0	2.00366416551884	4.75615784997846	4.00890500493783	1.8734241068469	8.96011878893221	4.00357153899271	6.60075758723571	11.1052526517465	1.09943217672157	0.928447778401579	1.53996460325796	3.69465021386834	1.40428535275713	3.91548253986961	4.51247190147621	3.62000948228675	1.41539800750236	1.33779903018192	0.393937930395463	1.01136126382579	1.72496194078627	3.89249057581878	0
O2.UC55.2__NODE_4410_length_7359_cov_1.15498__7359__t2pks__ANTISMASH__0_7359	0	0	0	0	0	0	0	0	0	0	0	0	4.25934795242329	1.33178512520892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95123328734402	0	0	0	0	0	0	0	3.37890863941676	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69909531407227	0	0	0	0	0	0	0	4.15861783775803	0	0	0	0	0	9.60370280559654	0	0	0	0	0	3.08819931125275	0	0	0	0	0	0	0
